customer_id,first_name,last_name,email,phone,date_of_birth,gender,registration_date,acquisition_channel,marketing_consent,account_status,preferred_language,created_at,updated_at,last_activity_date
137,Vernon,Garcia,gabriel37@example.com,769.745.9196x639,1979-09-24,male,2023-12-06 13:48:53,referral,True,active,English,2023-12-06 13:48:53,2025-04-11 00:10:08,2025-09-02 23:27:03
138,Carol,Johnson,brenda49@example.net,756.401.2562x53135,1975-01-25,female,2024-08-24 01:15:45,referral,False,active,English,2024-08-24 01:15:45,2025-04-25 07:05:21,2024-11-27 01:10:01
139,Michael,Love,stevenpope@example.org,+1-616-349-3831,1989-01-04,male,2024-02-02 20:09:14,organic,True,active,English,2024-02-02 20:09:14,2025-04-23 15:19:38,2025-06-18 19:30:07
140,Peter,Stewart,james07@example.com,8465117295,1961-06-14,male,2025-08-20 14:00:40,email,True,active,English,2025-08-20 14:00:40,2025-09-17 13:34:54,2025-08-21 14:47:27
141,Mason,Chase,buckjustin@example.com,8886050171,1988-04-20,male,2022-10-23 15:16:31,social,True,active,English,2022-10-23 15:16:31,2023-12-24 07:50:50,2024-02-28 08:57:46
142,James,Hawkins,troy06@example.com,001-377-715-9103x002,1973-10-20,male,2024-03-16 03:33:38,referral,False,active,English,2024-03-16 03:33:38,2025-09-01 05:19:59,2025-02-17 13:16:13
143,Anita,Ramsey,lisa80@example.net,8406104145,1993-03-29,female,2023-06-17 07:29:14,organic,True,active,English,2023-06-17 07:29:14,2024-03-07 22:10:17,2024-01-17 07:40:34
144,Barbara,Flores,karenbarron@example.com,+1-371-688-3977x4573,1978-08-15,female,2024-09-10 14:11:54,organic,True,active,English,2024-09-10 14:11:54,2025-07-05 03:43:06,2025-01-03 15:18:03
145,Heather,Houston,donnamoss@example.org,001-311-770-3037x637,2002-10-04,female,2023-02-01 13:05:03,referral,False,active,English,2023-02-01 13:05:03,2023-12-22 16:32:49,2025-08-06 21:22:51
146,Jose,Edwards,jeanette28@example.org,(535)367-9836,1941-10-24,male,2024-12-23 14:18:28,organic,False,active,English,2024-12-23 14:18:28,2025-04-10 11:56:58,2025-06-05 21:49:46
147,Eric,Kane,thomasnancy@example.net,930-772-4078,1997-03-05,male,2025-08-27 00:08:27,organic,True,active,English,2025-08-27 00:08:27,2025-09-08 21:33:44,2025-09-01 18:00:03
148,Angela,Reynolds,randyjordan@example.com,6745510663,1956-12-26,female,2025-01-27 19:07:12,organic,True,active,English,2025-01-27 19:07:12,2025-07-03 04:28:56,2025-04-06 09:34:18
149,Joseph,Snyder,drodriguez@example.net,313.310.0943,1963-08-19,male,2023-11-28 13:32:44,social,True,active,English,2023-11-28 13:32:44,2024-06-29 12:28:56,2024-05-22 11:09:33
150,Melissa,Sullivan,ugarcia@example.net,973-623-5494x012,1990-12-09,female,2025-05-16 09:47:42,paid_ads,False,active,English,2025-05-16 09:47:42,2025-07-01 17:50:32,2025-06-18 11:08:10
151,Andrea,Lopez,athomas@example.net,265.902.4120x9579,2004-05-02,female,2025-08-19 12:18:26,paid_ads,True,active,English,2025-08-19 12:18:26,2025-08-31 12:40:39,2025-09-11 10:53:20
152,Robert,Bradley,mary88@example.org,001-921-214-5775x847,1962-02-12,male,2022-12-05 02:35:33,organic,True,active,English,2022-12-05 02:35:33,2024-06-04 21:27:24,2024-03-16 21:40:58
153,Stephanie,Hampton,rrodriguez@example.net,001-502-363-2570x396,1984-10-02,female,2024-02-26 08:58:36,paid_ads,True,active,English,2024-02-26 08:58:36,2024-07-25 22:27:19,2024-12-15 19:16:25
154,Vincent,Wiley,harcher@example.org,755-369-6443x098,1979-09-06,male,2023-03-12 14:16:25,paid_ads,False,active,English,2023-03-12 14:16:25,2025-01-13 22:49:10,2025-02-16 10:56:05
155,Donna,Montes,jho@example.com,+1-228-549-8247x4140,1971-08-09,female,2024-03-17 23:18:22,referral,True,active,English,2024-03-17 23:18:22,2024-10-23 19:07:51,2025-06-21 14:57:44
156,Katherine,Smith,donna00@example.com,(554)888-2142,1991-02-17,female,2022-12-17 13:28:45,social,True,active,English,2022-12-17 13:28:45,2025-06-13 16:14:32,2023-04-21 22:51:43
157,Amanda,Fitzpatrick,lisawalsh@example.com,(614)449-4296x5923,2003-04-23,female,2023-08-31 21:53:56,organic,False,active,English,2023-08-31 21:53:56,2024-07-20 06:31:21,2024-11-04 10:29:50
158,Eric,Evans,ygardner@example.com,828-975-8575,1969-03-19,male,2024-01-06 14:42:17,referral,True,active,English,2024-01-06 14:42:17,2024-11-28 05:29:54,2024-11-20 06:28:47
159,Susan,Johnson,idavis@example.net,839-285-2989x4062,1975-06-29,female,2022-11-07 22:00:42,paid_ads,True,active,English,2022-11-07 22:00:42,2024-10-26 20:44:15,2025-01-20 14:45:36
160,Bradley,Nelson,cookconnor@example.com,001-475-901-9803,1983-06-28,male,2022-12-19 08:27:52,paid_ads,True,active,English,2022-12-19 08:27:52,2023-07-19 05:55:39,2023-12-01 14:46:23
161,Mark,Moore,jennifer07@example.net,001-331-910-2918x133,1993-12-14,male,2025-08-10 13:29:40,paid_ads,True,active,English,2025-08-10 13:29:40,2025-08-11 18:13:16,2025-09-19 23:41:27
162,Jeanette,Howe,richard23@example.net,597-991-6202x232,1952-07-15,female,2024-08-15 08:56:42,email,True,active,English,2024-08-15 08:56:42,2025-08-23 13:29:20,2025-03-28 15:36:41
163,Ariel,Chapman,elizabeth66@example.net,876-262-0471,1987-04-23,female,2025-07-28 21:49:06,paid_ads,True,active,English,2025-07-28 21:49:06,2025-09-23 06:34:12,2025-08-27 07:18:14
164,Marie,Sandoval,wwilliams@example.org,374.402.5883x586,2005-01-14,female,2025-06-24 01:41:46,paid_ads,True,active,English,2025-06-24 01:41:46,2025-08-26 18:05:55,2025-07-08 18:29:24
165,Michelle,Morgan,joshuafarmer@example.com,(717)867-9298x8425,1987-05-17,female,2025-07-10 21:15:32,paid_ads,True,active,English,2025-07-10 21:15:32,2025-07-17 10:42:30,2025-07-15 05:57:04
166,Crystal,Ortega,evilla@example.com,001-933-712-6610x941,1998-01-12,female,2023-05-31 04:56:18,organic,True,active,English,2023-05-31 04:56:18,2023-07-15 23:15:58,2024-02-25 14:38:07
167,Michael,Gray,jameshenry@example.net,433-226-8319x0130,2004-05-04,male,2023-03-12 04:10:59,organic,True,active,English,2023-03-12 04:10:59,2024-09-20 17:35:19,2024-12-05 00:32:45
168,Sharon,Peterson,nlee@example.net,385.459.8217x6619,2000-08-08,female,2025-01-22 00:18:02,paid_ads,False,inactive,English,2025-01-22 00:18:02,2025-08-10 21:23:26,2025-05-17 19:58:39
169,Jonathan,Williams,andrew44@example.com,001-651-824-1893x898,1951-02-09,male,2023-03-28 02:56:44,organic,True,inactive,English,2023-03-28 02:56:44,2023-06-24 02:56:36,2025-07-23 05:07:27
170,Kevin,Giles,denise05@example.com,235-702-3850x371,1944-09-28,male,2023-03-17 03:59:23,social,True,active,English,2023-03-17 03:59:23,2023-07-05 02:13:44,2024-12-22 18:32:53
171,Timothy,Clay,rpotts@example.net,6105783567,1943-08-21,male,2025-05-04 07:26:02,paid_ads,False,active,English,2025-05-04 07:26:02,2025-05-08 11:22:00,2025-05-15 01:24:50
172,Joseph,Dalton,tranbrett@example.com,001-526-768-2171x955,1993-01-11,male,2023-07-27 16:11:50,organic,True,active,English,2023-07-27 16:11:50,2025-06-04 19:01:20,2023-10-25 15:42:17
173,Anna,Smith,zburgess@example.net,001-400-630-1027,1971-04-03,female,2023-09-21 09:07:23,paid_ads,True,active,English,2023-09-21 09:07:23,2023-10-25 08:06:44,2024-05-22 08:51:14
174,Mary,Sanchez,david67@example.net,911-648-3753,1969-05-17,female,2025-04-18 17:59:12,organic,False,active,English,2025-04-18 17:59:12,2025-06-29 00:01:16,2025-09-17 06:01:16
175,Sheila,Sanchez,luis88@example.org,5566974132,1993-08-03,female,2023-12-24 14:19:06,referral,True,active,English,2023-12-24 14:19:06,2025-07-22 20:29:53,2025-02-26 02:20:43
176,Jacqueline,Velasquez,barryyoung@example.com,+1-671-807-0449x6410,1943-03-24,female,2023-04-04 14:40:08,organic,True,active,English,2023-04-04 14:40:08,2025-05-13 02:56:06,2023-05-03 21:23:27
177,James,Williams,nicolaskeller@example.net,5402850954,2000-12-01,male,2024-05-12 06:12:40,organic,True,active,English,2024-05-12 06:12:40,2025-02-01 01:52:30,2025-09-07 00:22:47
178,Richard,Mcfarland,aguirreangela@example.net,+1-248-676-9984x2673,1949-06-18,male,2024-07-21 02:28:44,organic,True,active,English,2024-07-21 02:28:44,2025-02-19 05:31:54,2024-09-25 13:00:05
179,Edward,Duncan,gilbertmichael@example.net,990-214-9542x770,1961-04-08,male,2025-01-16 03:30:38,paid_ads,True,active,English,2025-01-16 03:30:38,2025-07-16 07:02:30,2025-01-30 12:24:38
180,Marcia,Hawkins,fbrown@example.com,+1-485-417-2444x723,2004-05-19,female,2024-10-10 21:44:18,paid_ads,True,active,English,2024-10-10 21:44:18,2025-09-14 06:16:33,2025-06-07 21:26:35
181,David,Pena,gabriellevalencia@example.net,308-330-4405x80935,2007-09-12,male,2022-12-11 22:45:15,email,True,active,English,2022-12-11 22:45:15,2025-02-06 10:46:13,2024-10-31 09:17:25
182,Billy,Harris,maria61@example.net,(442)705-9556x57490,1971-02-13,male,2024-11-27 19:04:30,paid_ads,True,active,English,2024-11-27 19:04:30,2024-12-15 02:52:32,2025-03-20 18:12:15
183,Thomas,Johnson,lindseydixon@example.net,895.336.9026x11398,1942-12-28,male,2023-05-17 01:03:12,organic,True,active,English,2023-05-17 01:03:12,2025-08-13 21:14:16,2023-08-04 22:33:31
184,Mary,Meyer,joseph94@example.org,335-737-5137x65158,1957-08-25,female,2024-09-28 15:59:50,paid_ads,False,active,English,2024-09-28 15:59:50,2025-06-09 09:28:24,2025-04-04 16:38:39
185,Joann,Barnes,sarasanchez@example.com,+1-992-594-4551x1668,2004-08-23,female,2023-09-18 18:21:15,paid_ads,False,active,English,2023-09-18 18:21:15,2025-08-17 17:11:34,2024-02-05 12:13:33
186,Alan,Martinez,kathy71@example.org,8607212886,1970-12-07,male,2024-08-31 07:12:53,email,False,active,English,2024-08-31 07:12:53,2024-12-08 07:06:38,2025-07-09 18:57:23
187,David,Carter,phyllis59@example.net,+1-410-315-7676x472,1969-09-28,male,2025-02-07 02:32:50,organic,True,active,English,2025-02-07 02:32:50,2025-04-07 05:40:46,2025-02-10 03:05:49
188,Jacqueline,Banks,lflores@example.net,001-894-613-4750x988,1981-08-19,female,2025-04-04 04:43:56,email,False,active,English,2025-04-04 04:43:56,2025-06-05 21:05:22,2025-06-17 18:37:03
189,Tiffany,Williams,russellramirez@example.net,315-542-1447x73244,1985-05-04,female,2023-06-30 02:06:48,organic,False,active,English,2023-06-30 02:06:48,2024-09-04 22:08:40,2024-02-04 03:05:27
190,Juan,Romero,anthonyorr@example.net,+1-830-970-5349,1993-02-07,male,2023-08-13 05:57:36,organic,True,active,English,2023-08-13 05:57:36,2024-09-20 20:07:33,2023-11-19 06:06:05
191,Elizabeth,Rodriguez,wallaceryan@example.com,424-715-1315,1980-11-18,female,2024-08-30 23:01:16,paid_ads,False,active,English,2024-08-30 23:01:16,2025-04-02 10:02:52,2025-08-18 04:12:13
192,Michael,Jones,patricia06@example.org,001-585-638-0032x963,1943-09-03,male,2024-11-30 14:30:15,referral,True,active,English,2024-11-30 14:30:15,2025-06-01 04:17:50,2025-01-28 09:57:46
193,Nicholas,Campbell,cynthiadavis@example.net,001-830-561-7893x206,1966-07-08,male,2023-07-13 14:03:52,paid_ads,True,active,English,2023-07-13 14:03:52,2025-01-05 06:41:00,2025-08-03 19:34:53
194,Troy,Humphrey,nancycontreras@example.com,+1-769-558-7413x1467,1982-07-26,male,2025-07-12 10:49:27,paid_ads,True,active,English,2025-07-12 10:49:27,2025-09-14 18:22:13,2025-08-22 16:49:55
195,John,Flores,baileyraymond@example.org,001-777-696-3044x836,1954-02-15,male,2023-06-26 15:17:41,social,False,active,English,2023-06-26 15:17:41,2024-11-01 00:57:55,2025-03-26 11:01:34
196,Jessica,Green,adamsjessica@example.com,+1-704-476-3928x3199,1982-06-01,female,2024-08-12 11:26:16,paid_ads,True,active,English,2024-08-12 11:26:16,2024-08-27 22:46:18,2024-08-28 21:06:00
197,Ann,Bush,katie81@example.net,5836583286,1980-11-07,female,2024-05-06 23:26:53,organic,True,active,English,2024-05-06 23:26:53,2024-09-09 08:14:23,2025-02-21 09:04:31
198,Cindy,Quinn,johnsonandrew@example.net,586-570-2440,1951-05-10,female,2024-06-29 02:46:59,paid_ads,True,active,English,2024-06-29 02:46:59,2024-07-25 08:27:03,2025-01-26 17:46:22
199,Robert,Gray,vanderson@example.com,411-386-0089,1961-10-19,male,2023-04-06 00:01:43,organic,False,active,English,2023-04-06 00:01:43,2024-12-03 14:11:04,2024-02-01 19:27:50
200,Scott,Glover,bhunt@example.com,873-614-9764x613,1998-11-19,male,2025-04-23 20:06:31,organic,True,active,English,2025-04-23 20:06:31,2025-07-26 16:40:50,2025-06-18 01:36:56
201,Kim,Sanchez,kaiserjessica@example.com,001-681-773-9063x757,1971-12-19,female,2025-09-21 19:32:08,organic,True,active,English,2025-09-21 19:32:08,2025-09-22 16:28:25,2025-09-25 15:16:24
202,Kristina,Clark,fwatkins@example.org,(297)789-3074x6452,1953-02-02,female,2023-02-21 02:39:03,social,False,active,English,2023-02-21 02:39:03,2025-07-18 07:01:23,2025-09-08 04:55:35
203,Derrick,Clark,ugardner@example.net,357.878.8116,1986-06-07,male,2022-10-04 14:01:14,email,False,active,English,2022-10-04 14:01:14,2023-04-20 07:27:19,2022-10-25 17:58:46
204,Nicole,Martin,hkane@example.org,(672)787-2866x04164,2004-03-03,female,2024-12-11 15:01:17,organic,True,active,English,2024-12-11 15:01:17,2025-08-07 12:10:24,2025-05-04 22:52:51
205,Christopher,Roberts,leahcrane@example.com,494.477.3522x87056,1942-08-08,male,2025-07-02 00:16:31,paid_ads,True,active,English,2025-07-02 00:16:31,2025-08-16 16:36:16,2025-07-08 12:30:30
206,Meredith,Gonzalez,medinamark@example.org,+1-679-821-5835x034,2002-01-03,female,2024-01-23 08:32:48,referral,True,active,English,2024-01-23 08:32:48,2025-04-21 07:49:37,2025-08-11 20:06:53
207,Lori,Powell,ann31@example.net,(813)742-4912,1982-04-29,female,2024-04-18 11:17:13,referral,True,active,English,2024-04-18 11:17:13,2025-07-09 14:17:13,2025-07-22 10:08:07
208,Tracy,Mclaughlin,aclark@example.org,319.222.2705,1998-08-23,female,2023-11-30 14:27:11,paid_ads,True,active,English,2023-11-30 14:27:11,2024-03-15 23:51:02,2025-01-01 01:19:49
209,Jeffery,Ruiz,vincent13@example.net,(666)475-4858x1932,1964-11-09,male,2024-08-08 23:05:05,paid_ads,True,active,English,2024-08-08 23:05:05,2025-07-14 13:53:22,2025-07-17 23:58:41
210,Rachel,Jennings,lpearson@example.org,(575)963-9836x520,1964-07-09,female,2025-09-09 17:29:13,organic,True,active,English,2025-09-09 17:29:13,2025-09-18 11:46:46,2025-09-22 11:54:20
211,Laurie,Murphy,ruth80@example.net,904-976-0440x907,1974-03-17,female,2022-10-04 15:36:54,organic,True,active,English,2022-10-04 15:36:54,2023-07-01 14:15:58,2024-10-09 03:03:04
212,Nicole,Aguirre,woodchloe@example.net,(722)316-1070,1968-10-18,female,2025-06-27 20:38:51,organic,True,active,English,2025-06-27 20:38:51,2025-09-19 03:40:36,2025-08-19 16:27:14
213,Mary,Mclaughlin,mary52@example.net,001-458-906-6013x824,1949-04-19,female,2023-07-24 13:56:01,organic,True,active,English,2023-07-24 13:56:01,2023-10-01 17:19:41,2024-09-24 14:16:01
214,Melissa,Ortiz,collinsann@example.org,279-419-7111x21259,1998-08-25,female,2023-07-31 13:44:38,organic,True,active,English,2023-07-31 13:44:38,2023-08-16 18:55:37,2024-07-03 11:41:43
215,Joe,Wiley,kylebecker@example.org,001-524-606-4242x956,1945-09-06,male,2024-04-29 17:45:50,referral,True,active,English,2024-04-29 17:45:50,2024-10-01 11:34:49,2024-09-14 07:22:20
216,Michael,Baker,xkelly@example.com,001-587-720-9628x936,1987-04-25,male,2023-11-02 19:42:40,paid_ads,True,active,English,2023-11-02 19:42:40,2025-04-29 06:12:13,2024-11-28 02:34:33
217,Brandon,Ayala,jeffery40@example.org,727.227.9559x69051,1944-08-02,male,2023-11-17 17:28:37,social,False,active,English,2023-11-17 17:28:37,2024-03-20 00:48:02,2024-10-10 01:05:13
218,Gabrielle,Leach,robintorres@example.com,+1-820-979-7996,1956-07-03,female,2024-02-27 21:16:32,paid_ads,False,inactive,English,2024-02-27 21:16:32,2024-09-04 02:05:54,2024-09-11 01:36:37
219,Lindsay,Olson,oevans@example.net,466-649-6902,1968-10-08,female,2024-04-27 16:44:43,paid_ads,True,active,English,2024-04-27 16:44:43,2025-08-04 06:51:25,2025-06-08 18:24:22
220,Paul,Anderson,kristina01@example.com,001-425-576-2702x324,1940-03-18,male,2025-02-24 06:25:39,paid_ads,True,active,English,2025-02-24 06:25:39,2025-05-14 05:31:32,2025-08-12 19:21:28
221,Christian,Peters,adam25@example.org,886.737.6731x6252,2006-02-05,male,2023-10-11 02:34:47,paid_ads,True,active,English,2023-10-11 02:34:47,2025-09-07 14:54:35,2024-05-18 01:42:34
222,Monica,Coleman,wferguson@example.com,+1-890-339-2355x5809,1962-11-15,female,2025-08-09 02:46:43,social,False,active,English,2025-08-09 02:46:43,2025-09-09 10:55:50,2025-08-20 06:50:01
223,Cole,Clark,ydavis@example.net,(862)444-6704,1966-02-23,male,2024-11-10 13:45:55,organic,True,active,English,2024-11-10 13:45:55,2025-01-13 02:05:43,2025-04-14 05:24:31
224,Sandra,Marshall,reedjessica@example.net,(202)652-9867x0766,1952-09-22,female,2024-12-07 14:26:33,paid_ads,True,active,English,2024-12-07 14:26:33,2025-05-21 15:33:15,2025-03-18 01:13:34
225,Audrey,Roman,xshaw@example.com,001-758-651-2686x120,1996-10-15,female,2025-06-06 23:53:31,paid_ads,True,active,English,2025-06-06 23:53:31,2025-07-15 08:50:07,2025-09-14 23:28:57
226,Monica,Gibson,marshallbill@example.com,450.695.4654x084,1989-11-12,female,2025-05-07 13:15:37,organic,True,active,English,2025-05-07 13:15:37,2025-07-15 20:27:59,2025-07-27 12:54:06
227,Erika,Fields,howardbenjamin@example.net,(532)918-1227x6457,1955-01-08,female,2024-08-19 23:05:18,organic,True,active,English,2024-08-19 23:05:18,2024-09-20 12:41:28,2024-10-18 09:49:31
228,Andrew,Lynch,reyestina@example.org,546-260-2416x13944,1961-05-08,male,2024-04-27 01:06:26,social,False,active,English,2024-04-27 01:06:26,2025-02-11 17:22:44,2025-07-16 08:51:54
229,Philip,Kim,joshuapowers@example.net,(724)340-6306x2447,1999-07-03,male,2023-08-26 05:52:22,organic,False,active,English,2023-08-26 05:52:22,2024-02-14 03:38:43,2024-02-16 20:54:37
230,Daniel,Carr,omatthews@example.net,586-478-0555x57277,1984-01-08,male,2024-02-12 04:35:04,referral,True,active,English,2024-02-12 04:35:04,2025-07-18 21:57:06,2024-12-11 03:51:11
231,Amanda,Phelps,welchanna@example.com,238-454-4577,1976-04-09,female,2024-06-12 20:54:57,organic,False,active,English,2024-06-12 20:54:57,2025-09-10 04:55:47,2024-10-20 09:04:06
232,Krystal,Perry,potterjustin@example.net,636.482.6911x6331,1986-08-31,female,2024-03-25 03:52:17,email,False,active,English,2024-03-25 03:52:17,2024-07-26 18:02:12,2025-01-30 17:13:30
233,Heather,Robinson,luis51@example.net,+1-858-688-6367x7472,2000-08-01,female,2024-06-21 12:52:38,referral,False,active,English,2024-06-21 12:52:38,2024-06-24 03:05:25,2025-08-09 06:29:08
234,Phillip,Douglas,reyesdenise@example.com,(730)593-2998x19960,1970-11-19,male,2024-02-26 20:45:26,organic,True,active,English,2024-02-26 20:45:26,2024-07-05 03:46:31,2025-05-14 01:23:34
235,Michael,Crane,paulnicole@example.net,(688)332-7532x7352,1950-09-01,male,2024-09-28 00:30:07,organic,True,active,English,2024-09-28 00:30:07,2025-09-10 09:20:23,2024-10-10 00:24:55
236,Julia,Sanchez,yfritz@example.org,981.895.2371x006,1995-03-22,female,2025-03-11 04:51:45,paid_ads,False,active,English,2025-03-11 04:51:45,2025-04-07 12:43:03,2025-08-20 04:25:09
237,Barbara,Frank,gonzalesmaria@example.org,360-456-8761x1249,1976-04-10,female,2025-01-07 15:49:52,organic,True,active,English,2025-01-07 15:49:52,2025-05-29 23:31:40,2025-06-17 00:16:23
238,Charles,Sanchez,gclark@example.com,+1-617-273-4547x5749,2004-09-11,male,2024-03-06 20:14:35,organic,True,active,English,2024-03-06 20:14:35,2024-06-23 14:25:24,2024-06-29 19:36:35
239,Allison,Beard,jennifer42@example.net,+1-247-574-2229x4643,1955-07-22,female,2023-12-17 23:45:21,social,False,active,English,2023-12-17 23:45:21,2025-03-14 23:57:28,2024-08-09 07:16:32
240,Alexandria,Diaz,kwoods@example.com,+1-929-885-8567x2872,1963-02-27,female,2025-03-21 12:08:28,referral,True,active,English,2025-03-21 12:08:28,2025-03-24 06:28:11,2025-07-29 08:43:04
241,Danny,Clark,joshuastrickland@example.org,+1-335-777-9083x3506,1940-01-26,male,2024-03-10 18:39:24,referral,True,active,English,2024-03-10 18:39:24,2025-04-08 21:35:09,2024-05-01 23:18:47
242,Tonya,Bradford,wallerbrian@example.net,333.542.3372x09484,2003-04-16,female,2025-02-01 10:13:49,paid_ads,True,active,English,2025-02-01 10:13:49,2025-02-26 03:40:03,2025-03-24 21:40:33
243,Antonio,Perez,imarshall@example.org,913-671-7173x18939,1946-07-23,male,2024-01-09 06:01:58,paid_ads,False,active,English,2024-01-09 06:01:58,2025-03-26 11:05:58,2024-01-16 17:02:09
244,Scott,Rodriguez,mwaters@example.net,+1-697-604-6947x2587,1944-08-14,male,2024-07-24 12:44:30,organic,True,active,English,2024-07-24 12:44:30,2025-02-14 17:47:05,2025-09-10 21:28:58
